exp,Fecha,Localidad,R0
0,2020-07-10,RIO MAR,0.31214891507875314
0,2020-07-11,RIO MAR,0.31963872673201893
0,2020-07-12,RIO MAR,0.3266879612292103
0,2020-07-13,RIO MAR,0.33395748430443883
0,2020-07-14,RIO MAR,0.34023570877849985
0,2020-07-15,RIO MAR,0.3475052318537284
0,2020-07-16,RIO MAR,0.3529023020156405
0,2020-07-17,RIO MAR,0.35730807357638505
0,2020-07-18,RIO MAR,0.3638065866284833
0,2020-07-19,RIO MAR,0.3692036567903954
0,2020-07-20,RIO MAR,0.3753717369754378
0,2020-07-21,RIO MAR,0.3812093842934244
0,2020-07-22,RIO MAR,0.38616587729926205
0,2020-07-23,RIO MAR,0.3912325145941183
0,2020-07-24,RIO MAR,0.396739729045049
0,2020-07-25,RIO MAR,0.40103535631677495
0,2020-07-26,RIO MAR,0.4043396849873334
0,2020-07-27,RIO MAR,0.40830487939200355
0,2020-07-28,RIO MAR,0.4127106509527481
0,2020-07-29,RIO MAR,0.418438153981716
0,2020-07-30,RIO MAR,0.4225134926754048
0,2020-07-31,RIO MAR,0.4257076770569446
0,2020-08-01,RIO MAR,0.4297830157506333
0,2020-08-02,RIO MAR,0.433307632999229
0,2020-08-03,RIO MAR,0.43617138451371296
0,2020-08-04,RIO MAR,0.43991629034034585
0,2020-08-05,RIO MAR,0.4430003304328671
0,2020-08-06,RIO MAR,0.4455336490802952
0,2020-08-07,RIO MAR,0.4479568234387047
0,2020-08-08,RIO MAR,0.450159709219077
0,2020-08-09,RIO MAR,0.4531336050225796
0,2020-08-10,RIO MAR,0.45610750082608215
0,2020-08-11,RIO MAR,0.45952197378565923
0,2020-08-12,RIO MAR,0.4623857253001432
0,2020-08-13,RIO MAR,0.46414803392444104
0,2020-08-14,RIO MAR,0.46668135257186916
0,2020-08-15,RIO MAR,0.4685538054851856
0,2020-08-16,RIO MAR,0.46987553695340895
0,2020-08-17,RIO MAR,0.47130741271065096
0,2020-08-18,RIO MAR,0.4724088556008371
0,2020-08-19,RIO MAR,0.4740610199361163
0,2020-08-20,RIO MAR,0.47582332856041415
0,2020-08-21,RIO MAR,0.4772552043176561
0,2020-08-22,RIO MAR,0.47868708007489813
0,2020-08-23,RIO MAR,0.47967837867606566
0,2020-08-24,RIO MAR,0.48000881154312147
0,2020-08-25,RIO MAR,0.4808899658552704
0,2020-08-26,RIO MAR,0.4818812644564379
0,2020-08-27,RIO MAR,0.48276241876858683
0,2020-08-28,RIO MAR,0.48342328450269856
0,2020-08-29,RIO MAR,0.48408415023681023
0,2020-08-30,RIO MAR,0.48496530454895914
0,2020-08-31,RIO MAR,0.485295737416015
0,2020-09-01,RIO MAR,0.4860667474391453
0,2020-09-02,RIO MAR,0.4868377574622756
0,2020-09-03,RIO MAR,0.4871681903293314
0,2020-09-04,RIO MAR,0.4877189117744245
0,2020-09-05,RIO MAR,0.48793920035246174
0,2020-09-06,RIO MAR,0.48804934464148036
0,2020-09-07,RIO MAR,0.48826963321951755
0,2020-09-08,RIO MAR,0.4886000660865734
0,2020-09-09,RIO MAR,0.48904064324264784
0,2020-09-10,RIO MAR,0.48915078753166646
0,2020-09-11,RIO MAR,0.48959136468774095
0,2020-09-12,RIO MAR,0.4902522304218526
0,2020-09-13,RIO MAR,0.49036237471087124
0,2020-09-14,RIO MAR,0.49047251899988986
0,2020-09-15,RIO MAR,0.4908029518669457
0,2020-09-16,RIO MAR,0.4910232404449829
0,2020-09-17,RIO MAR,0.49124352902302015
0,2020-09-18,RIO MAR,0.4914638176010574
0,2020-09-19,RIO MAR,0.4919043947571318
0,2020-09-20,RIO MAR,0.4919043947571318
0,2020-09-21,RIO MAR,0.49212468333516907
0,2020-03-06,CENTRO HISTORICO,0.0
0,2020-03-07,CENTRO HISTORICO,0.00012359411692003462
0,2020-03-08,CENTRO HISTORICO,0.000988752935360277
0,2020-03-09,CENTRO HISTORICO,0.0014831294030404152
0,2020-03-10,CENTRO HISTORICO,0.0018539117538005192
0,2020-03-11,CENTRO HISTORICO,0.0025954764553207266
0,2020-03-12,CENTRO HISTORICO,0.0029662588060808304
0,2020-03-13,CENTRO HISTORICO,0.003460635273760969
0,2020-03-14,CENTRO HISTORICO,0.003955011741441108
0,2020-03-15,CENTRO HISTORICO,0.004078605858361142
0,2020-03-16,CENTRO HISTORICO,0.004325794092201211
0,2020-03-17,CENTRO HISTORICO,0.004943764676801384
0,2020-03-18,CENTRO HISTORICO,0.0055617352614015575
0,2020-03-19,CENTRO HISTORICO,0.005808923495241627
0,2020-03-20,CENTRO HISTORICO,0.006550488196761834
0,2020-03-21,CENTRO HISTORICO,0.006797676430601903
0,2020-03-22,CENTRO HISTORICO,0.006921270547521938
0,2020-03-23,CENTRO HISTORICO,0.006921270547521938
0,2020-03-24,CENTRO HISTORICO,0.007539241132122111
0,2020-03-25,CENTRO HISTORICO,0.007662835249042145
0,2020-03-26,CENTRO HISTORICO,0.00803361759980225
0,2020-03-27,CENTRO HISTORICO,0.008527994067482388
0,2020-03-28,CENTRO HISTORICO,0.008898776418242492
0,2020-03-29,CENTRO HISTORICO,0.009269558769002595
0,2020-03-30,CENTRO HISTORICO,0.0096403411197627
0,2020-03-31,CENTRO HISTORICO,0.009887529353602768
0,2020-04-01,CENTRO HISTORICO,0.010629094055122976
0,2020-04-02,CENTRO HISTORICO,0.011123470522803115
0,2020-04-03,CENTRO HISTORICO,0.011741441107403288
0,2020-04-04,CENTRO HISTORICO,0.012112223458163391
0,2020-04-05,CENTRO HISTORICO,0.012235817575083427
0,2020-04-06,CENTRO HISTORICO,0.0128537881596836
0,2020-04-07,CENTRO HISTORICO,0.012977382276603633
0,2020-04-08,CENTRO HISTORICO,0.013842541095043875
0,2020-04-09,CENTRO HISTORICO,0.01421332344580398
0,2020-04-10,CENTRO HISTORICO,0.014831294030404153
0,2020-04-11,CENTRO HISTORICO,0.01532567049808429
0,2020-04-12,CENTRO HISTORICO,0.015943641082684465
0,2020-04-13,CENTRO HISTORICO,0.016808799901124705
0,2020-04-14,CENTRO HISTORICO,0.017797552836484983
0,2020-04-15,CENTRO HISTORICO,0.018662711654925227
0,2020-04-16,CENTRO HISTORICO,0.019157088122605363
0,2020-04-17,CENTRO HISTORICO,0.0196514645902855
0,2020-04-18,CENTRO HISTORICO,0.02014584105796564
0,2020-04-19,CENTRO HISTORICO,0.02064021752564578
0,2020-04-20,CENTRO HISTORICO,0.021628970461006057
0,2020-04-21,CENTRO HISTORICO,0.02274131751328637
0,2020-04-22,CENTRO HISTORICO,0.024348041033246816
0,2020-04-23,CENTRO HISTORICO,0.025460388085527128
0,2020-04-24,CENTRO HISTORICO,0.026201952787047338
0,2020-04-25,CENTRO HISTORICO,0.028055864540847856
0,2020-04-26,CENTRO HISTORICO,0.029909776294648374
0,2020-04-27,CENTRO HISTORICO,0.03028055864540848
0,2020-04-28,CENTRO HISTORICO,0.03164009393152886
0,2020-04-29,CENTRO HISTORICO,0.03361759980224941
0,2020-04-30,CENTRO HISTORICO,0.035224323322209865
0,2020-05-01,CENTRO HISTORICO,0.03707823507601038
0,2020-05-02,CENTRO HISTORICO,0.038684958595970834
0,2020-05-03,CENTRO HISTORICO,0.039797305648251145
0,2020-05-04,CENTRO HISTORICO,0.04140402916821159
0,2020-05-05,CENTRO HISTORICO,0.04424669385737239
0,2020-05-06,CENTRO HISTORICO,0.04610060561117291
0,2020-05-07,CENTRO HISTORICO,0.048943270300333706
0,2020-05-08,CENTRO HISTORICO,0.05203312322333457
0,2020-05-09,CENTRO HISTORICO,0.05388703497713509
0,2020-05-10,CENTRO HISTORICO,0.05734767025089606
0,2020-05-11,CENTRO HISTORICO,0.06130268199233716
0,2020-05-12,CENTRO HISTORICO,0.06513409961685823
0,2020-05-13,CENTRO HISTORICO,0.06958348782597948
0,2020-05-14,CENTRO HISTORICO,0.07304412309974045
0,2020-05-15,CENTRO HISTORICO,0.07835867012730194
0,2020-05-16,CENTRO HISTORICO,0.08144852305030281
0,2020-05-17,CENTRO HISTORICO,0.08527994067482388
0,2020-05-18,CENTRO HISTORICO,0.0878754171301446
0,2020-05-19,CENTRO HISTORICO,0.09232480533926585
0,2020-05-20,CENTRO HISTORICO,0.09776294648374738
0,2020-05-21,CENTRO HISTORICO,0.10456062291434928
0,2020-05-22,CENTRO HISTORICO,0.1099987640588308
0,2020-05-23,CENTRO HISTORICO,0.11815597577555309
0,2020-05-24,CENTRO HISTORICO,0.12248176986775429
0,2020-05-25,CENTRO HISTORICO,0.12829069336299592
0,2020-05-26,CENTRO HISTORICO,0.13657149919663825
0,2020-05-27,CENTRO HISTORICO,0.14275120504263997
0,2020-05-28,CENTRO HISTORICO,0.15053763440860216
0,2020-05-29,CENTRO HISTORICO,0.15782968730688418
0,2020-05-30,CENTRO HISTORICO,0.16438017550364603
0,2020-05-31,CENTRO HISTORICO,0.17031269311580768
0,2020-06-01,CENTRO HISTORICO,0.17562724014336917
0,2020-06-02,CENTRO HISTORICO,0.18563836361389197
0,2020-06-03,CENTRO HISTORICO,0.19552589296749476
