exp,Fecha,R0,Rt,Cuarentena
16,2020-03-26,0.033058595685267755,0.4348484848484849,0.7592667657523758
16,2020-03-27,0.034657478719092014,0.3826415094339623,0.7585236229338378
16,2020-03-28,0.0360311669594199,0.3531655225019069,0.7873485565013737
16,2020-03-29,0.03769760843129307,0.3441021788129226,0.7599873890915642
16,2020-03-30,0.03956672521731298,0.34186746987951805,0.756271674998874
16,2020-03-31,0.04197630950772418,0.3216995447647951,0.7570823762554609
16,2020-04-01,0.043620231500247714,0.3147286821705426,0.7562266360401747
16,2020-04-02,0.04542178984821871,0.3070674248578392,0.7484574156645498
16,2020-04-03,0.0475836598657839,0.3235294117647059,0.7548979867585461
16,2020-04-04,0.049137503940908885,0.3306188925081433,0.7784083231995677
16,2020-04-05,0.05084898437148133,0.3598726114649681,0.7294059361347566
16,2020-04-06,0.053506282934738546,0.3533225283630471,0.7309822996892312
16,2020-04-07,0.05571319191100302,0.3595413595413595,0.7343151826329776
16,2020-04-08,0.05760482817637256,0.3602584814216478,0.7707967391793902
16,2020-04-09,0.05915867225149755,0.3437757625721352,0.7881592577579606
16,2020-04-10,0.060802594244021076,0.3474714518760196,0.7712471287663829
16,2020-04-11,0.06264919155069135,0.3374083129584352,0.7938116470747196
16,2020-04-12,0.06447326937801198,0.35368754956383824,0.7593343241904247
16,2020-04-13,0.066770256271675,0.3565830721003135,0.7582759086609917
16,2020-04-14,0.06904472368598838,0.3534956794972506,0.7448317794892582
16,2020-04-15,0.07145430797639958,0.3685823754789272,0.7548079088411476
16,2020-04-16,0.0737512948700626,0.3790262172284644,0.7439985587533217
16,2020-04-17,0.07607080124307526,0.3777276147479308,0.7568797009413142
16,2020-04-18,0.0777822816736477,0.37106446776611696,0.7774399855875332
16,2020-04-19,0.08001171012926181,0.3798842257597684,0.7476016754492636
16,2020-04-20,0.08280412556861685,0.3723788864786696,0.7436607665630771
16,2020-04-21,0.08519119037967843,0.36167146974063397,0.745462324911048
16,2020-04-22,0.08755573571139036,0.34822695035460993,0.7436607665630771
16,2020-04-23,0.09001035896050083,0.3620218579234973,0.7383011304778634
16,2020-04-24,0.0929378912759537,0.3631544068919814,0.7400351303877855
16,2020-04-25,0.09536999504571454,0.3619109947643979,0.7685447912444264
16,2020-04-26,0.09829752736116741,0.37429467084639506,0.7263883259019052
16,2020-04-27,0.10147277394946629,0.3820638820638821,0.7173354952033509
16,2020-04-28,0.10419763095077242,0.3673100120627262,0.7246993649506823
16,2020-04-29,0.10717020222492456,0.3578635014836795,0.7056929243795883
16,2020-04-30,0.1094221501598883,0.30543677458766033,0.8308561906048733
16,2020-05-01,0.11187677340899878,0.32225519287833826,0.704409314056659
16,2020-05-02,0.11392604602981579,0.30787878787878786,0.8307210737287753
16,2020-05-03,0.11687609782461829,0.3360091743119266,0.6974507949376211
16,2020-05-04,0.12081700671080485,0.3517279821627648,0.7038012881142188
16,2020-05-05,0.12487051299373958,0.3616452991452992,0.7033508985272261
16,2020-05-06,0.1283159933342341,0.37888198757763975,0.7055352880241409
16,2020-05-07,0.13243705805521777,0.3906093906093906,0.6942980678286718
16,2020-05-08,0.13682835652839706,0.3840897999023914,0.692924379588344
16,2020-05-09,0.139192901860109,0.35147279081377936,0.8180200873755799
16,2020-05-10,0.14200783677881368,0.3658418243571082,0.7059406386524344
16,2020-05-11,0.1461739404584966,0.3620853080568721,0.6994325091203891
16,2020-05-12,0.1500247714272846,0.3533487297921478,0.7021798856010449
16,2020-05-13,0.15468630365265956,0.35286164939161785,0.7029905868576318
16,2020-05-14,0.15846957618339863,0.3634009495036685,0.69564923658965
16,2020-05-15,0.16315362788812324,0.3719283631820075,0.6996802233932351
16,2020-05-16,0.16617123812097465,0.3569023569023569,0.8196865288474531
16,2020-05-17,0.1691438093951268,0.36863543788187375,0.6986893663018511
16,2020-05-18,0.17339999099220826,0.3687196110210697,0.7045669504121065
16,2020-05-19,0.17844435436652706,0.3629451780712285,0.6995676259964869
16,2020-05-20,0.18279061388100706,0.3613938919342208,0.7033058595685268
16,2020-05-21,0.18769986037922803,0.3547024952015355,0.6863486916182497
16,2020-05-22,0.19283430167094537,0.3501709077098367,0.697022924829978
16,2020-05-23,0.19625726253209025,0.3335886633473765,0.8116470747196325
16,2020-05-24,0.19853172994640364,0.3270123839009288,0.8145746070350853
16,2020-05-25,0.20208980768364634,0.3418154196733764,0.6806963023014908
16,2020-05-26,0.2072918074134126,0.352549889135255,0.6779939647795343
16,2020-05-27,0.21249380714317884,0.3579795021961933,0.6897266135206954
16,2020-05-28,0.2179435211457911,0.3685521166844539,0.6724316533801739
16,2020-05-29,0.22186191055262802,0.33382624768946395,0.7895554654776381
16,2020-05-30,0.22409133900824213,0.3190045248868778,0.8085168670900329
16,2020-05-31,0.22679367653019863,0.3303802141011443,0.6816196009548259
16,2020-06-01,0.23186055938386704,0.33807439824945296,0.6761023285141647
16,2020-06-02,0.23674728640273837,0.3360087559284933,0.6855605098410125
16,2020-06-03,0.24165653290095934,0.33875632682574114,0.6850650812953204
16,2020-06-04,0.2464531820024321,0.3351449275362319,0.6771157050848985
16,2020-06-05,0.25057424672341577,0.3084319526627219,0.6917533666621628
16,2020-06-06,0.25417736341935776,0.3042505592841163,0.7388415979822547
16,2020-06-07,0.25782551907399903,0.33488705629257803,0.6737152637031032
16,2020-06-08,0.2622618565058776,0.3410797282803003,0.6763050038283115
16,2020-06-09,0.2662478043507634,0.3385996409335727,0.6824528216907625
16,2020-06-10,0.2708642976174391,0.3300546448087432,0.6813493672026303
16,2020-06-11,0.2756384272395622,0.31555555555555553,0.6704049002387065
16,2020-06-12,0.27948925820835024,0.30420353982300885,0.6760572895554655
16,2020-06-13,0.28297977750754405,0.3139111434814275,0.719564923658965
16,2020-06-14,0.28613250461649326,0.3156934306569343,0.7287303517542675
16,2020-06-15,0.2893527901634914,0.31994102469590857,0.6632887447642211
16,2020-06-16,0.2943971535378102,0.32099670208867714,0.6713957573300905
16,2020-06-17,0.29919380263928297,0.3193215339233038,0.6665540692699184
16,2020-06-18,0.3035625816331126,0.3189751206832529,0.6499572129892357
16,2020-06-19,0.3072107372877539,0.311178247734139,0.6987118857812007
16,2020-06-20,0.3099130748097104,0.3018139714395986,0.7317930009458181
16,2020-06-21,0.3119623474305274,0.2826174227217985,0.7963563482412287
16,2020-06-22,0.31486736026663065,0.28973843058350107,0.6519389271720037
16,2020-06-23,0.3177723731027339,0.2718078381795196,0.7766067648515966
16,2020-06-24,0.3210376976084313,0.2855345911949685,0.6464216547313426
16,2020-06-25,0.32558663243705804,0.2852891156462585,0.6492591091293969
16,2020-06-26,0.3297977750754403,0.3086367485182049,0.6510606674773679
16,2020-06-27,0.33292798270503987,0.3213981244671782,0.6536729270819258
16,2020-06-28,0.3368463721118768,0.33079526226734346,0.6382921226861235
16,2020-06-29,0.3398865018240778,0.34077506318449874,0.641242174480926
16,2020-06-30,0.3424312029905869,0.3132584269662921,0.7622618565058776
16,2020-07-01,0.3449308651983966,0.29797047970479706,0.6516686934198082
16,2020-07-02,0.3484889429356393,0.275023832221163,0.6411971355222267
16,2020-07-03,0.3508760077467009,0.25844346549192365,0.6495969013196415
16,2020-07-04,0.3539836958969509,0.2708836310960889,0.6483583299554114
16,2020-07-05,0.3570688645678512,0.2969267139479905,0.6342611358825384
16,2020-07-06,0.3601315137594019,0.3061032863849765,0.6439670314822321
16,2020-07-07,0.3625410980498131,0.2983479105928086,0.7633653109940098
16,2020-07-08,0.3646128901499797,0.31314118221787984,0.6428185380354006
16,2020-07-09,0.3676079809034815,0.31164901664145234,0.6450029275323155
16,2020-07-10,0.370558032698284,0.3101851851851852,0.6428185380354006
16,2020-07-11,0.37398099355942893,0.3119834710743802,0.6447552132594695
16,2020-07-12,0.37713372066837814,0.3172774869109948,0.6272125388461018
16,2020-07-13,0.37990361662838357,0.3148936170212766,0.6411295770841778
16,2020-07-14,0.38170517497635453,0.30246575342465754,0.7546502724857002
16,2020-07-15,0.382921226861235,0.2958950969213227,0.7581858307435932
16,2020-07-16,0.38501553844075126,0.3042220936957779,0.6177093185605549
16,2020-07-17,0.38767283700400845,0.3101665709362436,0.6255460973742287
16,2020-07-18,0.3904202134846642,0.3176538908246225,0.6274377336395982
16,2020-07-19,0.3928973562131243,0.3211549793753683,0.6159978381299824
16,2020-07-20,0.39487907039589243,0.29517326732673266,0.7329189749133
16,2020-07-21,0.3959374859253254,0.2951030927835052,0.7468360131513759
16,2020-07-22,0.3975363689591497,0.3148854961832061,0.6193307210737288
16,2020-07-23,0.40019366752240687,0.3172147001934236,0.6212899157771472
16,2020-07-24,0.4025582128541188,0.3152317880794702,0.6242174480926
16,2020-07-25,0.4045849659955862,0.2999308914996545,0.6254109804981309
16,2020-07-26,0.4067017970544521,0.2829650748396293,0.6193082015943792
16,2020-07-27,0.4084357969643742,0.27884615384615385,0.6253659415394316
16,2020-07-28,0.4100797189568977,0.2809917355371901,0.6760347700761158
16,2020-07-29,0.4116110435526731,0.2963235294117647,0.6141062018646128
16,2020-07-30,0.41316488762779807,0.3055141579731744,0.620929604107553
16,2020-07-31,0.4151916407692654,0.2989296636085627,0.6193307210737288
16,2020-08-01,0.41688060172048824,0.2953821656050956,0.6192406431563302
16,2020-08-02,0.41834436787821466,0.2609776304888152,0.6123496824753412
16,2020-08-03,0.4201008872674864,0.2673931265716681,0.6143539161374589
16,2020-08-04,0.42142953654911497,0.28428927680798005,0.6617799396477954
16,2020-08-05,0.42296086114489034,0.2954545454545455,0.6621627707967391
16,2020-08-06,0.4242444714678197,0.2886323268206039,0.6006620726928793
16,2020-08-07,0.42561815970814754,0.2921245421245421,0.6099175787055803
16,2020-08-08,0.4272170427419718,0.2988826815642458,0.5987929559068594
16,2020-08-09,0.4289060036931946,0.29867674858223064,0.589132099265865
16,2020-08-10,0.4303247308922218,0.3111753371868979,0.632482097013917
16,2020-08-11,0.4316083412151511,0.30306021717670284,0.669751835337567
16,2020-08-12,0.4323740035130388,0.2932642487046632,0.7346529748232221
16,2020-08-13,0.4332973021663739,0.2957157784743992,0.5909786965725352
16,2020-08-14,0.43422060081970904,0.2898876404494382,0.7108949241093546
16,2020-08-15,0.4353015358284916,0.28914285714285715,0.5790884114759267
16,2020-08-16,0.43651758771337207,0.29849012775842043,0.5894023330180607
16,2020-08-17,0.43757600324280505,0.30492196878751504,0.5850785929829302
16,2020-08-18,0.4389046525244336,0.31937799043062204,0.5856640994460208
16,2020-08-19,0.4402107823267126,0.3141809290953545,0.573413502679818
16,2020-08-20,0.4414718731702923,0.3292079207920792,0.5736386974733144
16,2020-08-21,0.44223753546817995,0.3371794871794872,0.6963923794081881
