"","replicate","time","S","E","A","I1","I2","I3","R","D","obs"
"1061","9",44,2249105.83239037,298.355588110178,196.213100873371,214.580068330079,86.5151292062134,42.4303387234758,2254.55388490712,36.3875108872562,52
"1062","9",45,2249042.27900851,301.879043991607,197.339742459591,215.811595575495,85.0865534092306,42.2795116926301,2305.52553852542,38.5054776357376,45
"1063","9",46,2248978.38382334,305.074328790516,198.617481617198,217.208433067125,83.816590526809,42.0819903105465,2356.62057964034,40.6146847740971,42
"1064","9",47,2248914.1050284,308.038611016306,200.00200465157,218.722110562279,82.6955489625958,41.8491845658055,2407.8774286626,42.7130895153287,48
"1065","9",48,2248849.41209675,310.841318655816,201.462078772155,220.318464140098,81.7134423429428,41.5909699528778,2459.32634713354,44.7991801768904,39
"1066","9",49,2248728.42156307,364.187934684618,205.34841180776,224.568187175097,80.8854532653636,41.3161314443436,2511.1620966412,46.8719078193547,41
"1067","9",50,2248604.06464894,410.949535945213,213.155758600092,233.105916019695,80.3091692680814,41.0353420956711,2564.16501180241,48.9306921839232,58
"1068","9",51,2248474.37624329,454.092668312261,223.928582818414,244.886684413878,80.0661400658621,40.7625940643575,2619.0751471282,50.9755752473039,57
"1069","9",52,2248337.83152715,495.649990640824,237.055228933882,259.241589932486,80.2076307562506,40.5134950717208,2676.47745441539,53.0073456051066,62
"1070","9",53,2248193.1840491,537.03543864392,252.15499868371,275.754302327915,80.7657818303397,40.3040156068524,2736.85906748011,55.0275853022659,60
"1071","9",54,2248039.35688337,579.254318344325,269.00308333266,294.178970443946,81.7610035673031,40.1497702768521,2800.64788196731,57.0386681604115,65
"1072","9",55,2247875.36889111,623.043791671175,287.48059056736,314.385572271932,83.2068818189898,40.0656406195146,2868.23876790309,59.0437314371869,54
"1073","9",56,2247700.28438854,668.966815985959,307.54136778088,336.32363330848,85.1134254259665,40.0656154135789,2940.01153873911,61.0466344946053,56
"1074","9",57,2247513.17832819,717.475096853226,329.190023385353,359.998190924467,87.4892150025506,40.1627664006526,3016.34346034758,63.0519130888782,64
"1075","9",58,2247313.11169725,768.951479654194,352.467396344108,385.453904007374,90.3428280673579,40.3693052981617,3097.61816800612,65.0647347447739,65
