,Susceptibles,Total infectados,Graves,Críticos,Leves,Recuperados,Rt,Recuento_zonas,0-9,10-19,20-39,40-59,>60,En_cuarentena,Restringido_movilidad,Vivos,Día,Contactos_prom_trabajo,Contactos_prom_transporte,Contactos_prom_casa,Contactos_prom_trabajo_conm,Contactos_prom_transporte_conm,Contactos_prom_casa_conm,Nuevos_infectados,Detectados,En_testing,En_cama,En_UCI,Detectados_por_intervencion,#Intervenidos,porcentaje_edad_activa_por_zona,porcentaje_edad_activa,tasa_letalidad_por_zona,tasa_letalidad,total_muertos,total_muertos_por_zona
101,14350,1338,33,3,1302,6512,0.3101644245142003,"{'De la virgen y turistica': [4025, 0, 0, 360, 17, 0, 16, 0, 14, 1, 0, 1, 3316, 0, 40], 'Industrial de la bahia': [5515, 0, 0, 583, 45, 0, 9, 0, 7, 2, 0, 2, 2171, 0, 22], 'Historica y del caribe norte': [4810, 0, 0, 359, 28, 0, 8, 0, 5, 0, 0, 0, 1025, 0, 14]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3285, 0, 0, 28, 0, 0, 0, 0, 0, 0, 0, 0, 298, 0, 0]","[3326, 0, 0, 685, 51, 0, 6, 0, 6, 0, 0, 0, 3315, 0, 19]","[2338, 0, 0, 446, 29, 0, 18, 0, 13, 2, 0, 2, 2123, 0, 36]","[1945, 0, 0, 143, 10, 0, 9, 0, 7, 1, 0, 1, 646, 0, 21]","[10880, 565, 21, 2, 3234]","[0, 0, 0, 0, 0]",22200,101,2.125810810810811,1.1964414414414415,0.7577477477477478,6.294078420912244,3.542411309682582,2.2435316084289143,90,105,7,34,2,0,0,"{'De la virgen y turistica': 0.0055713915522156, 'Industrial de la bahia': 0.002898550724637681, 'Historica y del caribe norte': 0.0019348597226701064}",0.003558077737242715,"{'De la virgen y turistica': 0.017857142857142856, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.09523809523809523}",0.027777777777777776,3,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
102,14257,1331,35,2,1294,6612,0.3110443275732532,"{'De la virgen y turistica': [4011, 0, 0, 341, 19, 0, 17, 0, 14, 0, 0, 0, 3349, 0, 41], 'Industrial de la bahia': [5464, 0, 0, 589, 51, 0, 9, 0, 6, 2, 0, 2, 2216, 0, 23], 'Historica y del caribe norte': [4782, 0, 0, 364, 18, 0, 9, 0, 5, 0, 0, 0, 1047, 0, 14]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3282, 0, 0, 30, 2, 0, 0, 0, 0, 0, 0, 0, 299, 0, 0]","[3284, 0, 0, 672, 49, 0, 7, 0, 6, 0, 0, 0, 3369, 0, 19]","[2299, 0, 0, 450, 33, 0, 18, 0, 12, 1, 0, 1, 2159, 0, 38]","[1936, 0, 0, 142, 4, 0, 10, 0, 7, 1, 0, 1, 655, 0, 21]","[10955, 573, 21, 2, 3400]","[0, 0, 0, 0, 0]",22200,102,1.9423423423423423,1.1433783783783784,0.7375675675675676,5.948406676783004,3.501586425713892,2.2587943164574424,88,105,10,34,2,0,0,"{'De la virgen y turistica': 0.0055713915522156, 'Industrial de la bahia': 0.002898550724637681, 'Historica y del caribe norte': 0.0019348597226701064}",0.003558077737242715,"{'De la virgen y turistica': 0.017857142857142856, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.09523809523809523}",0.027777777777777776,3,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
103,14186,1304,33,2,1269,6710,0.3052147239263804,"{'De la virgen y turistica': [3993, 0, 0, 329, 16, 0, 15, 0, 12, 0, 0, 0, 3381, 0, 43], 'Industrial de la bahia': [5427, 0, 0, 581, 52, 0, 9, 0, 5, 2, 0, 2, 2261, 0, 24], 'Historica y del caribe norte': [4766, 0, 0, 359, 28, 0, 9, 0, 6, 0, 0, 0, 1068, 0, 14]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3279, 0, 0, 30, 4, 0, 0, 0, 0, 0, 0, 0, 302, 0, 0]","[3248, 0, 0, 663, 39, 0, 7, 0, 6, 0, 0, 0, 3414, 0, 19]","[2274, 0, 0, 438, 45, 0, 17, 0, 11, 1, 0, 1, 2197, 0, 40]","[1929, 0, 0, 138, 8, 0, 9, 0, 6, 1, 0, 1, 667, 0, 22]","[10819, 573, 18, 2, 3348]","[0, 0, 0, 0, 0]",22200,103,2.0375225225225226,1.1776126126126125,0.7571621621621621,6.079704301075269,3.513844086021505,2.259274193548387,96,106,10,34,2,0,0,"{'De la virgen y turistica': 0.0055713915522156, 'Industrial de la bahia': 0.002898550724637681, 'Historica y del caribe norte': 0.002096098032892615}",0.0036031166959419898,"{'De la virgen y turistica': 0.017857142857142856, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.09090909090909091}",0.027522935779816515,3,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
104,14111,1288,33,1,1254,6801,0.3090062111801242,"{'De la virgen y turistica': [3974, 0, 0, 311, 19, 0, 13, 0, 12, 0, 0, 0, 3420, 0, 45], 'Industrial de la bahia': [5393, 0, 0, 582, 28, 0, 9, 0, 5, 1, 0, 1, 2295, 0, 25], 'Historica y del caribe norte': [4744, 0, 0, 361, 19, 0, 11, 0, 7, 0, 0, 0, 1086, 0, 14]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3275, 0, 0, 33, 4, 0, 0, 0, 0, 0, 0, 0, 303, 0, 0]","[3213, 0, 0, 639, 37, 0, 6, 0, 5, 0, 0, 0, 3474, 0, 20]","[2246, 0, 0, 444, 16, 0, 18, 0, 13, 0, 0, 0, 2219, 0, 42]","[1921, 0, 0, 138, 9, 0, 9, 0, 6, 1, 0, 1, 675, 0, 22]","[10696, 539, 17, 1, 3242]","[0, 0, 0, 0, 0]",22200,104,2.191936936936937,1.2723873873873874,0.7928828828828829,6.315509409474367,3.6660609993510707,2.2844905905256327,66,109,9,34,2,0,0,"{'De la virgen y turistica': 0.005830526043016326, 'Industrial de la bahia': 0.002898550724637681, 'Historica y del caribe norte': 0.002257336343115124}",0.0037382335720398145,"{'De la virgen y turistica': 0.017241379310344827, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.08695652173913043}",0.026785714285714284,3,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
105,14044,1262,33,1,1228,6894,0.30427892234548337,"{'De la virgen y turistica': [3957, 0, 0, 295, 16, 0, 12, 0, 11, 0, 0, 0, 3454, 0, 46], 'Industrial de la bahia': [5355, 0, 0, 582, 29, 0, 9, 0, 7, 1, 0, 1, 2333, 0, 25], 'Historica y del caribe norte': [4732, 0, 0, 351, 17, 0, 12, 0, 8, 0, 0, 0, 1107, 0, 14]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3273, 0, 0, 32, 2, 0, 0, 0, 0, 0, 0, 0, 306, 0, 0]","[3180, 0, 0, 631, 24, 0, 6, 0, 5, 0, 0, 0, 3515, 0, 20]","[2221, 0, 0, 437, 28, 0, 17, 0, 13, 0, 0, 0, 2252, 0, 43]","[1914, 0, 0, 128, 8, 0, 10, 0, 8, 1, 0, 1, 691, 0, 22]","[11137, 573, 20, 1, 3765]","[0, 0, 0, 0, 0]",22200,105,1.6809009009009008,0.9786486486486486,0.6525225225225225,5.566229116945108,3.240751789976134,2.160799522673031,62,112,7,34,2,0,0,"{'De la virgen y turistica': 0.005830526043016326, 'Industrial de la bahia': 0.0030193236714975845, 'Historica y del caribe norte': 0.002257336343115124}",0.0037832725307390892,"{'De la virgen y turistica': 0.017241379310344827, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.08333333333333333}",0.02608695652173913,3,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
106,13989,1245,34,0,1211,6966,0.3036144578313253,"{'De la virgen y turistica': [3939, 0, 0, 294, 17, 0, 12, 0, 11, 0, 0, 0, 3473, 0, 47], 'Industrial de la bahia': [5328, 0, 0, 578, 40, 0, 10, 0, 8, 0, 0, 0, 2364, 0, 26], 'Historica y del caribe norte': [4722, 0, 0, 339, 12, 0, 12, 0, 9, 0, 0, 0, 1129, 0, 14]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3273, 0, 0, 32, 2, 0, 0, 0, 0, 0, 0, 0, 306, 0, 0]","[3152, 0, 0, 617, 38, 0, 7, 0, 6, 0, 0, 0, 3556, 0, 20]","[2201, 0, 0, 430, 23, 0, 16, 0, 13, 0, 0, 0, 2280, 0, 44]","[1907, 0, 0, 132, 6, 0, 11, 0, 9, 0, 0, 0, 694, 0, 23]","[11423, 655, 22, 0, 4159]","[0, 0, 0, 0, 0]",22200,106,1.3654954954954954,0.7781531531531531,0.5454054054054054,5.102507995286989,2.9077596364248444,2.0380407338831845,69,115,6,34,2,0,0,"{'De la virgen y turistica': 0.005960093288416689, 'Industrial de la bahia': 0.003140096618357488, 'Historica y del caribe norte': 0.002257336343115124}",0.003873350448137639,"{'De la virgen y turistica': 0.01694915254237288, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.08}",0.025423728813559324,3,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
107,13958,1179,33,0,1146,7063,0.272264631043257,"{'De la virgen y turistica': [3930, 0, 0, 273, 13, 0, 12, 0, 10, 0, 0, 0, 3503, 0, 48], 'Industrial de la bahia': [5314, 0, 0, 552, 19, 0, 10, 0, 7, 0, 0, 0, 2404, 0, 28], 'Historica y del caribe norte': [4714, 0, 0, 321, 10, 0, 11, 0, 8, 0, 0, 0, 1156, 0, 15]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3273, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 307, 0, 0]","[3135, 0, 0, 577, 19, 0, 7, 0, 6, 0, 0, 0, 3613, 0, 20]","[2191, 0, 0, 411, 17, 0, 15, 0, 12, 0, 0, 0, 2310, 0, 46]","[1903, 0, 0, 127, 6, 0, 11, 0, 7, 0, 0, 0, 703, 0, 25]","[11998, 780, 26, 0, 4900]","[0, 0, 0, 0, 0]",22200,107,0.8236486486486486,0.47072072072072074,0.37707207207207205,4.066948398576512,2.324288256227758,1.8618772241992882,42,116,8,34,2,0,0,"{'De la virgen y turistica': 0.005960093288416689, 'Industrial de la bahia': 0.003260869565217391, 'Historica y del caribe norte': 0.002257336343115124}",0.0039183894068369135,"{'De la virgen y turistica': 0.01694915254237288, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.08}",0.025210084033613446,3,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
108,13879,1166,32,0,1134,7155,0.2915951972555746,"{'De la virgen y turistica': [3919, 0, 0, 256, 14, 0, 12, 0, 9, 0, 0, 0, 3531, 0, 49], 'Industrial de la bahia': [5277, 0, 0, 555, 28, 0, 9, 0, 6, 0, 0, 0, 2439, 0, 29], 'Historica y del caribe norte': [4683, 0, 0, 323, 17, 0, 11, 0, 10, 0, 0, 0, 1185, 0, 15]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3273, 0, 0, 31, 0, 0, 0, 0, 0, 0, 0, 0, 307, 0, 0]","[3092, 0, 0, 563, 31, 0, 7, 0, 5, 0, 0, 0, 3670, 0, 21]","[2166, 0, 0, 413, 20, 0, 14, 0, 13, 0, 0, 0, 2334, 0, 47]","[1892, 0, 0, 127, 8, 0, 11, 0, 7, 0, 0, 0, 714, 0, 25]","[10586, 514, 17, 0, 3402]","[0, 0, 0, 0, 0]",22200,108,2.1712612612612614,1.260990990990991,0.8037387387387387,6.275484962895456,3.644577528967582,2.323004817081109,59,118,7,34,2,0,0,"{'De la virgen y turistica': 0.005960093288416689, 'Industrial de la bahia': 0.003260869565217391, 'Historica y del caribe norte': 0.0025798129635601417}",0.004008467324235464,"{'De la virgen y turistica': 0.01694915254237288, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.07407407407407407}",0.024793388429752067,3,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
109,13848,1069,34,0,1035,7283,0.2609915809167446,"{'De la virgen y turistica': [3914, 0, 0, 233, 6, 0, 13, 0, 8, 0, 0, 0, 3558, 0, 50], 'Industrial de la bahia': [5258, 0, 0, 516, 25, 0, 10, 0, 6, 0, 0, 0, 2496, 0, 29], 'Historica y del caribe norte': [4676, 0, 0, 286, 19, 0, 11, 0, 11, 0, 0, 0, 1229, 0, 15]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3273, 0, 0, 26, 0, 0, 0, 0, 0, 0, 0, 0, 312, 0, 0]","[3079, 0, 0, 512, 30, 0, 7, 0, 5, 0, 0, 0, 3734, 0, 21]","[2151, 0, 0, 383, 14, 0, 16, 0, 13, 0, 0, 0, 2377, 0, 47]","[1889, 0, 0, 114, 6, 0, 11, 0, 7, 0, 0, 0, 730, 0, 26]","[11814, 665, 23, 0, 4843]","[0, 0, 0, 0, 0]",22200,109,0.9385135135135135,0.5427027027027027,0.42184684684684687,4.29145211122554,2.481565396498455,1.928939237899073,50,119,9,34,2,0,0,"{'De la virgen y turistica': 0.005960093288416689, 'Industrial de la bahia': 0.003260869565217391, 'Historica y del caribe norte': 0.0025798129635601417}",0.004008467324235464,"{'De la virgen y turistica': 0.01694915254237288, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.07142857142857142}",0.02459016393442623,3,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
110,13774,1039,32,1,1006,7387,0.26082771896053897,"{'De la virgen y turistica': [3901, 0, 0, 218, 8, 0, 13, 0, 9, 0, 0, 0, 3586, 0, 50], 'Industrial de la bahia': [5215, 0, 0, 516, 30, 0, 9, 0, 6, 0, 0, 0, 2540, 0, 30], 'Historica y del caribe norte': [4658, 0, 0, 272, 11, 0, 10, 0, 10, 1, 0, 1, 1261, 0, 15]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3271, 0, 0, 27, 2, 0, 0, 0, 0, 0, 0, 0, 313, 0, 0]","[3042, 0, 0, 498, 20, 0, 6, 0, 5, 0, 0, 0, 3786, 0, 22]","[2123, 0, 0, 373, 23, 0, 16, 0, 13, 0, 0, 0, 2415, 0, 47]","[1882, 0, 0, 108, 4, 0, 10, 0, 7, 1, 0, 1, 743, 0, 26]","[10479, 435, 13, 0, 3523]","[0, 0, 0, 0, 0]",22200,110,2.22972972972973,1.2851351351351352,0.8031081081081081,6.387096774193548,3.681290322580645,2.300516129032258,49,121,7,34,2,0,0,"{'De la virgen y turistica': 0.006089660533817051, 'Industrial de la bahia': 0.003260869565217391, 'Historica y del caribe norte': 0.0025798129635601417}",0.004053506282934738,"{'De la virgen y turistica': 0.016666666666666666, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.07142857142857142}",0.024193548387096774,3,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
111,13706,1018,34,1,983,7476,0.27406679764243613,"{'De la virgen y turistica': [3892, 0, 0, 206, 8, 0, 13, 0, 10, 0, 0, 0, 3607, 0, 50], 'Industrial de la bahia': [5178, 0, 0, 513, 44, 0, 10, 0, 8, 0, 0, 0, 2579, 0, 30], 'Historica y del caribe norte': [4636, 0, 0, 264, 23, 0, 11, 0, 10, 1, 0, 1, 1290, 0, 15]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3269, 0, 0, 23, 1, 0, 0, 0, 0, 0, 0, 0, 319, 0, 0]","[3015, 0, 0, 488, 34, 0, 7, 0, 5, 0, 0, 0, 3822, 0, 22]","[2097, 0, 0, 363, 30, 0, 17, 0, 14, 0, 0, 0, 2450, 0, 47]","[1869, 0, 0, 109, 10, 0, 10, 0, 9, 1, 0, 1, 755, 0, 26]","[10520, 413, 16, 1, 3568]","[0, 0, 0, 0, 0]",22200,111,2.166846846846847,1.2548648648648648,0.798963963963964,6.261910960687321,3.626399375162718,2.308903931267899,75,124,6,34,2,0,0,"{'De la virgen y turistica': 0.006089660533817051, 'Industrial de la bahia': 0.003381642512077295, 'Historica y del caribe norte': 0.0025798129635601417}",0.0040985452416340135,"{'De la virgen y turistica': 0.01639344262295082, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.07142857142857142}",0.023622047244094488,3,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
112,13633,1008,33,2,973,7559,0.2916666666666667,"{'De la virgen y turistica': [3879, 0, 0, 196, 15, 0, 13, 0, 10, 0, 0, 0, 3630, 0, 51], 'Industrial de la bahia': [5140, 0, 0, 508, 39, 0, 10, 0, 7, 1, 0, 1, 2621, 0, 30], 'Historica y del caribe norte': [4614, 0, 0, 269, 23, 0, 10, 0, 9, 1, 0, 1, 1308, 0, 16]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3269, 0, 0, 19, 1, 0, 0, 0, 0, 0, 0, 0, 323, 0, 0]","[2987, 0, 0, 477, 29, 0, 8, 0, 6, 0, 0, 0, 3860, 0, 22]","[2062, 0, 0, 363, 32, 0, 14, 0, 11, 1, 0, 1, 2487, 0, 49]","[1859, 0, 0, 114, 15, 0, 11, 0, 9, 1, 0, 1, 759, 0, 26]","[10407, 399, 13, 0, 3616]","[0, 0, 0, 0, 0]",22200,112,2.219099099099099,1.2717567567567567,0.8185585585585585,6.344365743721829,3.6359304571796525,2.3402446877012233,77,125,7,34,2,0,0,"{'De la virgen y turistica': 0.006219227779217414, 'Industrial de la bahia': 0.003381642512077295, 'Historica y del caribe norte': 0.0025798129635601417}",0.004143584200333289,"{'De la virgen y turistica': 0.016129032258064516, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.07142857142857142}",0.0234375,3,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
113,13571,1010,33,2,975,7619,0.3099009900990099,"{'De la virgen y turistica': [3862, 0, 0, 202, 14, 0, 11, 0, 10, 0, 0, 0, 3643, 0, 53], 'Industrial de la bahia': [5112, 0, 0, 501, 29, 0, 12, 0, 8, 1, 0, 1, 2654, 0, 30], 'Historica y del caribe norte': [4597, 0, 0, 272, 17, 0, 10, 0, 8, 1, 0, 1, 1322, 0, 17]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3269, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 323, 0, 0]","[2955, 0, 0, 480, 30, 0, 9, 0, 6, 0, 0, 0, 3888, 0, 22]","[2040, 0, 0, 363, 21, 0, 12, 0, 11, 1, 0, 1, 2511, 0, 51]","[1851, 0, 0, 113, 9, 0, 12, 0, 9, 1, 0, 1, 767, 0, 27]","[10465, 417, 13, 2, 3663]","[0, 0, 0, 0, 0]",22200,113,2.152117117117117,1.2272972972972973,0.7733333333333333,6.253534031413612,3.5662303664921464,2.2471204188481675,60,128,7,34,2,0,0,"{'De la virgen y turistica': 0.0064783622700181395, 'Industrial de la bahia': 0.003381642512077295, 'Historica y del caribe norte': 0.0025798129635601417}",0.004233662117731838,"{'De la virgen y turistica': 0.015625, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.07142857142857142}",0.022900763358778626,3,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
114,13514,1008,34,3,971,7678,0.30654761904761907,"{'De la virgen y turistica': [3850, 0, 0, 202, 14, 0, 12, 0, 10, 0, 0, 0, 3654, 0, 53], 'Industrial de la bahia': [5091, 0, 0, 494, 24, 0, 12, 0, 7, 2, 0, 2, 2681, 0, 30], 'Historica y del caribe norte': [4573, 0, 0, 275, 25, 0, 10, 0, 8, 1, 0, 1, 1343, 0, 17]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3268, 0, 0, 19, 0, 0, 0, 0, 0, 0, 0, 0, 324, 0, 0]","[2927, 0, 0, 476, 30, 0, 9, 0, 6, 0, 0, 0, 3920, 0, 22]","[2021, 0, 0, 363, 25, 0, 13, 0, 11, 1, 0, 1, 2529, 0, 51]","[1842, 0, 0, 113, 8, 0, 12, 0, 8, 2, 0, 2, 775, 0, 27]","[10312, 424, 8, 1, 3484]","[0, 0, 0, 0, 0]",22200,114,2.391216216216216,1.3492342342342343,0.8487837837837838,6.6597666541211895,3.757746832266968,2.363944298080542,63,128,9,34,2,0,0,"{'De la virgen y turistica': 0.0064783622700181395, 'Industrial de la bahia': 0.003381642512077295, 'Historica y del caribe norte': 0.0025798129635601417}",0.004233662117731838,"{'De la virgen y turistica': 0.015625, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.07142857142857142}",0.022900763358778626,3,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
115,13465,969,35,3,931,7766,0.29721362229102166,"{'De la virgen y turistica': [3841, 0, 0, 194, 10, 0, 13, 0, 10, 0, 0, 0, 3670, 0, 53], 'Industrial de la bahia': [5067, 0, 0, 474, 22, 0, 12, 0, 8, 2, 0, 2, 2725, 0, 30], 'Historica y del caribe norte': [4557, 0, 0, 263, 18, 0, 10, 0, 9, 1, 0, 1, 1371, 0, 17]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3268, 0, 0, 19, 1, 0, 0, 0, 0, 0, 0, 0, 324, 0, 0]","[2902, 0, 0, 450, 27, 0, 9, 0, 7, 0, 0, 0, 3971, 0, 22]","[2005, 0, 0, 350, 16, 0, 14, 0, 12, 1, 0, 1, 2557, 0, 51]","[1834, 0, 0, 112, 6, 0, 12, 0, 8, 2, 0, 2, 784, 0, 27]","[10289, 375, 13, 0, 3533]","[0, 0, 0, 0, 0]",22200,115,2.36009009009009,1.363918918918919,0.8488288288288288,6.5574468085106385,3.7896120150187733,2.358448060075094,50,130,8,34,2,0,0,"{'De la virgen y turistica': 0.0064783622700181395, 'Industrial de la bahia': 0.003502415458937198, 'Historica y del caribe norte': 0.0027410512737826506}",0.004323740035130388,"{'De la virgen y turistica': 0.015625, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.06896551724137931}",0.022556390977443608,3,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
116,13426,919,33,3,883,7855,0.279651795429815,"{'De la virgen y turistica': [3837, 0, 0, 180, 9, 0, 12, 0, 10, 0, 0, 0, 3689, 0, 54], 'Industrial de la bahia': [5041, 0, 0, 449, 28, 0, 12, 0, 9, 2, 0, 2, 2776, 0, 30], 'Historica y del caribe norte': [4548, 0, 0, 254, 10, 0, 9, 0, 8, 1, 0, 1, 1390, 0, 18]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3264, 0, 0, 21, 1, 0, 0, 0, 0, 0, 0, 0, 326, 0, 0]","[2884, 0, 0, 419, 26, 0, 8, 0, 7, 0, 0, 0, 4021, 0, 23]","[1994, 0, 0, 329, 13, 0, 13, 0, 11, 1, 0, 1, 2590, 0, 52]","[1828, 0, 0, 114, 7, 0, 12, 0, 9, 2, 0, 2, 788, 0, 27]","[11217, 508, 18, 2, 4973]","[0, 0, 0, 0, 0]",22200,116,1.1563513513513513,0.6624324324324324,0.48306306306306307,4.682780007296607,2.6825975921196643,1.956220357533747,47,132,6,34,2,0,0,"{'De la virgen y turistica': 0.0064783622700181395, 'Industrial de la bahia': 0.0036231884057971015, 'Historica y del caribe norte': 0.0027410512737826506}",0.004368778993829663,"{'De la virgen y turistica': 0.015384615384615385, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.06896551724137931}",0.022222222222222223,3,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
117,13373,871,28,3,840,7956,0.2537313432835821,"{'De la virgen y turistica': [3822, 0, 0, 179, 8, 0, 12, 0, 10, 0, 0, 0, 3705, 0, 54], 'Industrial de la bahia': [5015, 0, 0, 423, 26, 0, 10, 0, 9, 2, 0, 2, 2830, 0, 32], 'Historica y del caribe norte': [4536, 0, 0, 238, 7, 0, 6, 0, 6, 1, 0, 1, 1421, 0, 21]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3264, 0, 0, 17, 3, 0, 0, 0, 0, 0, 0, 0, 330, 0, 0]","[2857, 0, 0, 407, 14, 0, 7, 0, 7, 0, 0, 0, 4061, 0, 24]","[1976, 0, 0, 302, 16, 0, 11, 0, 9, 1, 0, 1, 2637, 0, 54]","[1820, 0, 0, 114, 8, 0, 10, 0, 9, 2, 0, 2, 798, 0, 29]","[10292, 362, 18, 2, 3761]","[0, 0, 0, 0, 0]",22200,117,2.2248198198198197,1.2636486486486487,0.7871171171171171,6.360721184803606,3.612749517063748,2.2503541532517706,41,135,3,34,2,0,0,"{'De la virgen y turistica': 0.0064783622700181395, 'Industrial de la bahia': 0.003743961352657005, 'Historica y del caribe norte': 0.0027410512737826506}",0.004413817952528937,"{'De la virgen y turistica': 0.015384615384615385, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.06666666666666667}",0.021739130434782608,3,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
118,13329,845,25,3,817,8026,0.24023668639053256,"{'De la virgen y turistica': [3811, 0, 0, 171, 12, 0, 11, 0, 10, 0, 0, 0, 3725, 0, 55], 'Industrial de la bahia': [4995, 0, 0, 415, 23, 0, 8, 0, 8, 2, 0, 2, 2860, 0, 34], 'Historica y del caribe norte': [4523, 0, 0, 231, 19, 0, 6, 0, 5, 1, 0, 1, 1441, 0, 22]}","[3456, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 130, 0, 0]","[3263, 0, 0, 14, 1, 0, 0, 0, 0, 0, 0, 0, 334, 0, 0]","[2834, 0, 0, 393, 29, 0, 7, 0, 7, 0, 0, 0, 4098, 0, 24]","[1963, 0, 0, 299, 14, 0, 10, 0, 9, 1, 0, 1, 2654, 0, 55]","[1813, 0, 0, 111, 10, 0, 8, 0, 7, 2, 0, 2, 810, 0, 32]","[10270, 353, 16, 1, 3781]","[0, 0, 0, 0, 0]",22200,118,2.2533333333333334,1.291846846846847,0.815990990990991,6.430646612675151,3.686720658182286,2.3287054891374215,54,137,2,34,2,0,0,"{'De la virgen y turistica': 0.006607929515418502, 'Industrial de la bahia': 0.003743961352657005, 'Historica y del caribe norte': 0.0027410512737826506}",0.0044588569112282124,"{'De la virgen y turistica': 0.015151515151515152, 'Industrial de la bahia': 0.0, 'Historica y del caribe norte': 0.06666666666666667}",0.02142857142857143,3,"{'De la virgen y turistica': 1, 'Industrial de la bahia': 0, 'Historica y del caribe norte': 2}"
